employee_id,first_name,last_name,start_date,exit_date,title,supervisor,ad_email,business_unit,employee_status,employee_type,pay_zone,employee_classification_type,termination_type,termination_description,department_type,division,date_of_birth,state,job_function_description,gender_code,location_code,race_desc,marital_desc,performance_score,current_employee_rating,active_flag,non_active_flag,termination_flag,voluntary_termination_flag,involuntary_termination_flag,employee_status_group,tenure_days,tenure_years,application_date,education_level,years_of_experience,desired_salary,recruitment_job_title,recruitment_status,survey_date,engagement_score,satisfaction_score,work_life_balance_score,engagement_segment,training_date,training_program_name,training_type,training_outcome,training_location,trainer,training_duration_days,training_cost,training_timing,early_attrition_6m_flag,early_attrition_12m_flag
2767,Colleen,Volk,2022-05-04,,Production Technician I,Joseph Carr,colleen.volk@bilearner.com,BPC,Active,Full-Time,Zone A,Full-Time,Unk,,Production,Field Operations,1949-01-15,MA,Technician,Female,2747,Asian,Divorced,Fully Meets,2,1,0,0,0,0,Active,1525,4.18,2023-06-12,Master's Degree,16,54605.66,Industrial/product designer,In Review,2022-12-14,3,3,4,Medium Engagement,2023-01-21,Customer Service,Internal,Passed,West Tara,Jennifer Thomas,2,972.3,After Start Date,0,0
2768,Jean,Engdahl,2022-06-12,,Production Technician I,Deborah Schultz,jean.engdahl@bilearner.com,WBL,Active,Part-Time,Zone B,Temporary,Unk,,Production,Underground,1981-02-20,MA,Operator,Male,2026,Asian,Married,Fully Meets,2,1,0,0,0,0,Active,1486,4.07,2023-05-16,PhD,2,74084.28,Telecommunications researcher,In Review,2022-08-20,2,1,5,Low Engagement,2022-10-24,Project Management,Internal,Incomplete,New Judithside,Patrick Jones,5,176.6,After Start Date,0,0
2769,Paris,Blake,2018-11-08,,Production Technician I,Robert Brooks,paris.blake@bilearner.com,NEL,Active,Contract,Zone A,Part-Time,Unk,,Production,Aerial,1950-08-31,MA,Foreman,Male,95073,Other,Widowed,Fully Meets,4,1,0,0,0,0,Active,2798,7.66,2023-06-11,Master's Degree,13,39560.83,"Programme researcher, broadcasting/film/video",In Review,2022-08-07,3,1,3,Medium Engagement,2023-07-17,Project Management,Internal,Completed,Brittneyfort,Kelsey Scott,1,747.74,After Start Date,0,0
2770,Neveah,Bird,2021-07-05,,Production Technician I,Richard Davis,neveah.bird@bilearner.com,PL,Active,Part-Time,Zone A,Part-Time,Unk,,Production,Field Operations,1945-11-19,MA,Laborer,Male,65497,Black,Divorced,Fully Meets,5,1,0,0,0,0,Active,1828,5.0,2023-06-29,Master's Degree,0,41954.89,"Nurse, adult",Applied,2023-02-25,1,2,3,Low Engagement,2023-07-07,Customer Service,External,Passed,Stephensfurt,Kimberly Martinez,5,451.03,After Start Date,0,0
2771,Tia,Potter,2020-07-08,2021-09-24,Production Technician I,Tonya Moreno,tia.potter@bilearner.com,BPC,Terminated for Cause,Full-Time,Zone A,Temporary,Retirement,Talk into between trip final.,Production,Wireline Construction,1950-03-10,MA,Laborer,Male,37659,Other,Divorced,Fully Meets,5,0,1,1,0,1,Terminated,443,1.21,2023-07-18,Master's Degree,1,91101.92,"Doctor, hospital",Interviewing,2023-01-28,2,4,2,Low Engagement,2022-12-11,Technical Skills,Internal,Incomplete,New Stephen,Luis Wiley,5,255.16,After Start Date,0,0
2772,Alexandra,Bean,2020-03-13,,Production Technician I,Francis York,alexandra.bean@bilearner.com,CCDR,Active,Full-Time,Zone A,Temporary,Unk,,Production,Wireline Construction,1973-04-15,MA,Laborer,Male,74626,Other,Married,Fully Meets,1,1,0,0,0,0,Active,2307,6.32,2023-06-16,High School,5,94985.2,Music tutor,In Review,2023-04-25,2,4,5,Low Engagement,2023-02-06,Leadership Development,Internal,Passed,Hessburgh,Timothy Valdez,5,258.08,After Start Date,0,0
2773,Tony,Grimes,2022-12-28,,Production Technician I,Misty Cole,tony.grimes@bilearner.com,SVG,Active,Full-Time,Zone B,Full-Time,Unk,,Production,Splicing,1964-06-20,MA,Laborer,Male,10950,White,Widowed,Fully Meets,2,1,0,0,0,0,Active,1287,3.52,2023-06-16,PhD,20,40803.41,Counselling psychologist,Interviewing,2023-05-29,2,5,4,Low Engagement,2023-02-02,Communication Skills,Internal,Completed,Port Aaron,Jonathan Todd,4,697.67,After Start Date,0,0
2774,Macy,Nielsen,2020-03-17,,Production Technician I,Kenneth Perry,macy.nielsen@bilearner.com,EW,Active,Full-Time,Zone B,Part-Time,Unk,,Production,Field Operations,1993-06-05,MA,Laborer,Male,85907,Other,Divorced,Fully Meets,5,1,0,0,0,0,Active,2303,6.31,2023-05-23,Bachelor's Degree,5,31434.0,Trading standards officer,Applied,2023-05-28,1,5,3,Low Engagement,2023-08-05,Communication Skills,Internal,Passed,Byrdville,David Martin,5,694.23,After Start Date,0,0
2775,Toby,Yates,2023-01-07,,Production Technician I,Andrew Wilkinson,toby.yates@bilearner.com,MSC,Active,Part-Time,Zone B,Temporary,Unk,,Production,Field Operations,1966-02-19,MA,Tower Hand,Female,50944,White,Single,Fully Meets,2,1,0,0,0,0,Active,1277,3.5,2023-07-03,High School,3,44128.99,Sports coach,Rejected,2023-08-04,1,4,3,Low Engagement,2022-11-05,Technical Skills,Internal,Incomplete,Dustinville,Gerald Gonzales,1,703.45,Before Start Date,0,0
2776,Karlee,Davies,2021-12-22,,Production Technician I,Debbie Pearson,karlee.davies@bilearner.com,TNS,Active,Full-Time,Zone B,Part-Time,Unk,,Production,General - Eng,1975-02-06,MA,Engineer,Male,67113,White,Single,Fully Meets,4,1,0,0,0,0,Active,1658,4.54,2023-07-03,High School,11,50244.81,"Engineer, electronics",Rejected,2022-12-26,5,3,5,High Engagement,2023-07-09,Leadership Development,External,Incomplete,Charleschester,Sarah Willis,1,134.44,After Start Date,0,0
2777,Hector,Escobar,2020-04-29,2022-11-22,Production Technician I,Frank Wilkinson,hector.escobar@bilearner.com,PYZ,Active,Part-Time,Zone B,Full-Time,Voluntary,Vote growth sound wide art.,Production,General - Con,1944-07-31,MA,Laborer,Male,37852,Hispanic,Single,Fully Meets,5,1,0,0,0,0,Active,937,2.57,2023-08-04,PhD,15,65916.88,Holiday representative,In Review,2023-08-02,5,1,3,High Engagement,2023-07-25,Communication Skills,Internal,Failed,East Rebeccaburgh,Anthony Holland,2,458.37,After Start Date,0,0
2778,Javon,Mckenzie,2020-12-02,,Production Technician I,Raymond Burton,javon.mckenzie@bilearner.com,WBL,Active,Part-Time,Zone C,Temporary,Unk,,Production,Wireless,1955-02-28,MA,Foreman,Male,33896,Asian,Divorced,Fully Meets,5,1,0,0,0,0,Active,2043,5.59,2023-07-23,PhD,8,34304.51,Financial controller,In Review,2023-02-19,1,1,4,Low Engagement,2022-10-06,Project Management,External,Failed,Lake Cassandraburgh,Leonard Garner,5,594.73,After Start Date,0,0
2779,Lilly,Huynh,2021-12-08,2022-06-20,Production Technician I,Adam Murphy,lilly.huynh@bilearner.com,NEL,Active,Contract,Zone A,Part-Time,Resignation,Exist how dog information accept around PM.,Production,Field Operations,1957-07-16,MA,Laborer,Male,88158,Hispanic,Married,Fully Meets,2,1,0,0,0,0,Active,194,0.53,2023-08-03,Master's Degree,1,36397.52,Clinical cytogeneticist,Rejected,2022-08-28,4,1,1,High Engagement,2023-02-13,Leadership Development,Internal,Completed,Colemanburgh,Ann Stevens,3,330.68,After Start Date,0,0
2780,Anika,Robbins,2022-04-13,2023-08-04,Production Technician I,Kimberly Stout,anika.robbins@bilearner.com,PL,Active,Contract,Zone B,Part-Time,Retirement,Chance ever laugh sign indicate.,Production,General - Con,1951-04-26,MA,Foreman,Male,18034,White,Married,Fully Meets,4,1,0,0,0,0,Active,478,1.31,2023-06-24,Bachelor's Degree,11,59474.66,Information systems manager,In Review,2022-08-29,3,5,2,Medium Engagement,2022-12-24,Communication Skills,Internal,Incomplete,Elizabethside,Lisa Harrell,3,625.69,After Start Date,0,0
2781,Ishaan,Robinson,2020-12-23,2022-07-23,Production Technician I,Jonathan Hale,ishaan.robinson@bilearner.com,BPC,Voluntarily Terminated,Contract,Zone A,Part-Time,Retirement,Indicate less quality put listen nation.,Production,Field Operations,1969-10-22,MA,Operator,Male,47540,Asian,Divorced,Fully Meets,4,0,1,1,1,0,Terminated,577,1.58,2023-06-18,PhD,2,30656.73,Communications engineer,Offered,2023-02-12,1,2,2,Low Engagement,2022-11-12,Leadership Development,Internal,Completed,South Tiffany,Dustin Haley,5,437.26,After Start Date,0,0
2782,Paola,Macdonald,2019-03-31,,Production Technician I,Robert Schmitt DDS,paola.macdonald@bilearner.com,CCDR,Active,Full-Time,Zone C,Temporary,Unk,,Production,General - Con,1987-06-18,MA,Laborer,Female,14142,Black,Single,Fully Meets,2,1,0,0,0,0,Active,2655,7.27,2023-07-12,Bachelor's Degree,10,50172.68,Actor,Interviewing,2022-10-07,3,5,3,Medium Engagement,2022-10-17,Leadership Development,Internal,Passed,New Jamieshire,Mark Lopez,2,134.99,After Start Date,0,0
2783,Lorelei,Sellers,2023-06-11,2023-07-30,Production Technician II,Jamie Parker,lorelei.sellers@bilearner.com,SVG,Active,Part-Time,Zone A,Temporary,Resignation,Like open news car seem garden people.,Production,Wireline Construction,1977-10-21,MA,Technician,Male,68300,White,Married,Fully Meets,1,1,0,0,0,0,Active,49,0.13,2023-07-21,High School,13,71229.12,Charity fundraiser,Rejected,2023-01-06,3,1,1,Medium Engagement,2023-05-20,Technical Skills,External,Incomplete,Port Vanessamouth,Steven Miller,4,880.21,Before Start Date,0,0
2784,Gillian,Riddle,2021-05-20,2023-01-31,Production Technician II,Lauren Thomas,gillian.riddle@bilearner.com,TNS,Active,Contract,Zone B,Full-Time,Involuntary,Base item do role debate perform.,Production,Field Operations,1981-03-08,MA,Foreman,Male,85699,White,Divorced,Fully Meets,2,1,0,0,0,0,Active,621,1.7,2023-06-03,PhD,4,75784.27,Soil scientist,Offered,2023-01-09,4,3,4,High Engagement,2022-09-08,Customer Service,Internal,Completed,Owenston,Ian Snow,5,427.99,After Start Date,0,0
2785,Atticus,White,2020-11-14,,Production Technician II,Pamela Taylor,atticus.white@bilearner.com,WBL,Active,Full-Time,Zone C,Full-Time,Unk,,Production,Field Operations,1967-07-06,MA,Top Hand,Male,96368,Hispanic,Widowed,Fully Meets,4,1,0,0,0,0,Active,2061,5.64,2023-07-08,High School,9,74943.32,Petroleum engineer,Interviewing,2022-08-15,3,1,5,Medium Engagement,2022-11-26,Technical Skills,Internal,Completed,Markshire,Amanda Gardner,1,925.68,After Start Date,0,0
2786,Virginia,Nunez,2018-12-29,,Production Technician II,Phyllis Cox,virginia.nunez@bilearner.com,PYZ,Active,Contract,Zone A,Full-Time,Unk,,Production,Field Operations,2000-07-13,MA,Laborer,Female,33987,Asian,Widowed,Fully Meets,1,1,0,0,0,0,Active,2747,7.52,2023-05-26,Master's Degree,20,46241.23,Retail manager,Interviewing,2022-12-07,4,3,1,High Engagement,2023-06-16,Communication Skills,External,Incomplete,Reynoldsland,David Rogers,4,485.05,After Start Date,0,0
2787,Caden,Taylor,2021-04-22,,Production Technician II,Jonathan Williams,caden.taylor@bilearner.com,WBL,Active,Contract,Zone A,Full-Time,Unk,,Production,Executive,1948-12-10,MA,Director,Female,93541,White,Divorced,Fully Meets,4,1,0,0,0,0,Active,1902,5.21,2023-07-11,PhD,14,99575.77,Civil Service fast streamer,Rejected,2023-04-10,4,2,5,High Engagement,2023-04-18,Technical Skills,External,Passed,Gordonmouth,Victoria Riley,5,720.07,After Start Date,0,0
2788,Brooks,Leach,2023-06-03,2023-07-14,Production Technician II,Edward Navarro,brooks.leach@bilearner.com,NEL,Voluntarily Terminated,Contract,Zone C,Full-Time,Involuntary,Program deal run.,Production,Project Management - Con,1949-02-07,MA,Supervisor,Female,87242,Black,Widowed,Fully Meets,1,0,1,1,1,0,Terminated,41,0.11,2023-07-04,Bachelor's Degree,14,97811.5,Training and development officer,Offered,2023-05-29,4,1,3,High Engagement,2023-01-21,Project Management,External,Incomplete,Lake Dennis,Michaela Diaz,5,161.15,Before Start Date,1,1
2789,Isabel,Wyatt,2021-04-26,2021-07-06,Production Technician I,Matthew Craig,isabel.wyatt@bilearner.com,CCDR,Active,Contract,Zone B,Temporary,Retirement,Great parent relate growth summer.,Production,Wireless,1942-06-04,MA,Manager,Male,31575,Asian,Divorced,Fully Meets,4,1,0,0,0,0,Active,71,0.19,2023-05-15,High School,3,98816.98,Aid worker,Interviewing,2022-12-03,1,2,2,Low Engagement,2023-06-06,Project Management,Internal,Completed,Lake Taratown,Lori Wall,4,899.17,After Start Date,0,0
2790,Angelo,Henry,2019-04-30,2019-10-09,Production Technician I,Warren Pollard,angelo.henry@bilearner.com,EW,Active,Contract,Zone B,Part-Time,Involuntary,Above fight animal support beautiful.,Production,Catv,1959-08-08,MA,Laborer,Male,64694,Hispanic,Widowed,Fully Meets,4,1,0,0,0,0,Active,162,0.44,2023-06-26,Master's Degree,5,46865.94,Arts development officer,In Review,2023-01-03,1,5,2,Low Engagement,2022-09-20,Communication Skills,External,Incomplete,Brooksport,Tim Henderson,1,438.31,After Start Date,0,0
2791,Joselyn,Moss,2021-07-04,2023-06-25,Production Technician I,Felicia Smith,joselyn.moss@bilearner.com,MSC,Active,Contract,Zone B,Temporary,Involuntary,Better design cause yet history decide.,Production,Field Operations,1946-10-28,MA,Driller,Male,43706,White,Widowed,Fully Meets,2,1,0,0,0,0,Active,721,1.97,2023-07-25,High School,3,84888.51,Translator,Rejected,2023-01-19,1,3,1,Low Engagement,2023-04-08,Communication Skills,Internal,Passed,Youngland,Allison Manning,3,903.18,After Start Date,0,0
2792,Diamond,Mcclain,2023-02-24,,Production Technician I,Robert Nguyen,diamond.mcclain@bilearner.com,NEL,Active,Part-Time,Zone A,Temporary,Unk,,Production,Engineers,1953-05-10,MA,Technician,Male,19908,Black,Single,Fully Meets,1,1,0,0,0,0,Active,1229,3.36,2023-06-13,High School,10,54646.94,Economist,In Review,2022-09-09,3,4,4,Medium Engagement,2023-05-21,Technical Skills,External,Passed,Valenzuelaview,April Peterson,2,607.81,After Start Date,0,0
2793,Eden,Dalton,2021-03-02,,Production Technician I,Jesse Hall,eden.dalton@bilearner.com,PL,Active,Full-Time,Zone A,Full-Time,Unk,,Production,Yard (Material Handling),1981-08-19,MA,Supervisor,Male,1901,Black,Divorced,Fully Meets,1,1,0,0,0,0,Active,1953,5.35,2023-06-15,Master's Degree,16,46347.42,IT trainer,Applied,2023-03-27,2,5,3,Low Engagement,2022-10-09,Project Management,External,Incomplete,Williamstad,Evan Adams,1,774.44,After Start Date,0,0
2794,Emely,Parks,2021-12-27,,Production Technician I,George Palmer Jr.,emely.parks@bilearner.com,PYZ,Active,Contract,Zone B,Temporary,Unk,,Production,Field Operations,1976-05-16,MA,Laborer,Male,1877,Hispanic,Single,Fully Meets,5,1,0,0,0,0,Active,1653,4.53,2023-07-29,High School,5,86172.28,Chartered legal executive (England and Wales),Offered,2022-09-03,5,4,4,High Engagement,2023-01-10,Customer Service,Internal,Incomplete,Debraview,Kim Shea,3,644.38,After Start Date,0,0
2795,Corinne,Hopkins,2022-07-10,2022-09-11,Production Technician I,Casey Garner,corinne.hopkins@bilearner.com,SVG,Active,Part-Time,Zone C,Temporary,Voluntary,Defense pressure according more mind bed number.,Production,General - Eng,1949-01-26,MA,Drafter,Female,74746,Asian,Single,Fully Meets,4,1,0,0,0,0,Active,63,0.17,2023-06-13,Bachelor's Degree,3,67969.52,"Scientist, research (physical sciences)",Interviewing,2023-06-06,5,1,1,High Engagement,2023-04-30,Customer Service,Internal,Failed,Horneside,Jaclyn Cordova,4,457.74,After Start Date,0,0
2796,Destiny,Blake,2022-09-19,2023-06-17,Production Technician I,Megan Harrison,destiny.blake@bilearner.com,TNS,Active,Contract,Zone A,Full-Time,Voluntary,Risk management money field.,Production,Engineers,1991-09-01,MA,Program Manager,Female,96469,Asian,Married,Fully Meets,1,1,0,0,0,0,Active,271,0.74,2023-05-08,Bachelor's Degree,5,68437.16,Training and development officer,Rejected,2023-08-05,2,4,2,Low Engagement,2022-10-19,Communication Skills,External,Incomplete,Theresastad,John Choi,2,840.27,After Start Date,0,0
2797,Zaria,Kidd,2021-05-30,,Production Technician I,Sierra Thompson,zaria.kidd@bilearner.com,WBL,Active,Contract,Zone A,Temporary,Unk,,Production,Aerial,1964-11-13,MA,Lineman,Male,24994,Other,Married,Exceeds,1,1,0,0,0,0,Active,1864,5.1,2023-05-29,PhD,9,39605.48,Interior and spatial designer,Offered,2022-08-05,2,1,2,Low Engagement,2022-12-18,Communication Skills,External,Failed,Blackborough,Paula Gill,1,559.59,After Start Date,0,0
2798,Adam,Ingram,2020-04-07,,Production Technician I,Donna Sullivan,adam.ingram@bilearner.com,BPC,Active,Contract,Zone A,Part-Time,Unk,,Production,Engineers,1969-05-17,MA,Planner,Male,89805,Asian,Divorced,Fully Meets,2,1,0,0,0,0,Active,2282,6.25,2023-05-14,High School,10,53496.63,Field trials officer,Offered,2023-05-29,3,4,2,Medium Engagement,2023-04-24,Leadership Development,External,Completed,Lindaside,Keith Scott,1,840.65,After Start Date,0,0
2799,Makenna,Foster,2021-04-20,2022-09-17,Production Technician I,Timothy Pratt,makenna.foster@bilearner.com,CCDR,Active,Part-Time,Zone A,Part-Time,Resignation,Opportunity upon apply and world.,Production,Engineers,1988-02-21,MA,Engineer,Male,54859,White,Divorced,Fully Meets,2,1,0,0,0,0,Active,515,1.41,2023-08-01,High School,17,67539.62,"Engineer, maintenance",Rejected,2023-02-01,2,1,1,Low Engagement,2023-07-28,Communication Skills,Internal,Incomplete,Stephaniemouth,Debbie Arnold,1,543.46,After Start Date,0,0
2800,Nayeli,Keith,2019-08-02,,Production Technician I,Kathryn Wolf,nayeli.keith@bilearner.com,EW,Active,Contract,Zone B,Temporary,Unk,,Production,General - Con,1948-07-10,MA,Foreman,Male,69497,Black,Married,Fully Meets,1,1,0,0,0,0,Active,2531,6.93,2023-06-07,PhD,6,30402.85,Trading standards officer,In Review,2023-06-20,1,2,2,Low Engagement,2022-12-20,Customer Service,External,Incomplete,New Frankshire,David Young,1,729.03,After Start Date,0,0
2801,Devon,Shannon,2022-01-11,,Production Technician I,Kiara Herman,devon.shannon@bilearner.com,MSC,Active,Full-Time,Zone C,Temporary,Unk,,Production,Field Operations,1995-09-28,MA,Tower Hand,Male,97933,White,Divorced,Fully Meets,5,1,0,0,0,0,Active,1638,4.48,2023-06-15,High School,4,50888.15,Chartered legal executive (England and Wales),Interviewing,2022-09-20,1,3,4,Low Engagement,2023-06-14,Leadership Development,External,Incomplete,Vazquezport,Annette Thomas,4,449.65,After Start Date,0,0
2802,Lucy,Harrington,2020-11-15,,Production Technician I,Meghan Morrison DDS,lucy.harrington@bilearner.com,NEL,Active,Contract,Zone C,Part-Time,Unk,,Production,General - Con,1977-08-11,MA,Technician,Female,56662,White,Married,Fully Meets,4,1,0,0,0,0,Active,2060,5.64,2023-08-01,PhD,3,59065.97,Television floor manager,Applied,2023-07-01,2,3,5,Low Engagement,2023-04-21,Technical Skills,External,Passed,Megantown,Tanya Lozano,3,213.38,After Start Date,0,0
2803,Rebecca,Francis,2020-05-08,,Production Technician I,Brittany Fisher,rebecca.francis@bilearner.com,PL,Active,Part-Time,Zone B,Part-Time,Unk,,Production,General - Con,1965-09-03,MA,Foreman,Female,13566,Asian,Married,Fully Meets,5,1,0,0,0,0,Active,2251,6.16,2023-07-06,PhD,1,33226.71,Occupational therapist,Offered,2022-11-04,4,4,5,High Engagement,2023-01-29,Leadership Development,Internal,Failed,Adamsmouth,Emma Wright,4,106.21,After Start Date,0,0
2804,Salma,Frederick,2019-03-10,,Production Technician II,Scott Brady,salma.frederick@bilearner.com,SVG,Active,Part-Time,Zone B,Full-Time,Unk,,Production,Project Management - Con,1953-03-01,MA,Coordinator,Male,4554,Hispanic,Married,Fully Meets,4,1,0,0,0,0,Active,2676,7.33,2023-07-24,Bachelor's Degree,1,31946.65,Secondary school teacher,Offered,2022-12-05,5,4,2,High Engagement,2023-01-26,Leadership Development,Internal,Completed,Lake Kimberly,Jamie Kim,5,483.07,After Start Date,0,0
2805,Avery,Vance,2022-04-19,,Production Technician II,Charlotte Clark,avery.vance@bilearner.com,TNS,Active,Full-Time,Zone C,Part-Time,Unk,,Production,Field Operations,1988-07-30,MA,Driver,Male,19835,White,Widowed,Fully Meets,1,1,0,0,0,0,Active,1540,4.22,2023-08-02,High School,20,83020.05,"Psychologist, counselling",Applied,2023-05-19,5,3,2,High Engagement,2023-07-18,Project Management,Internal,Passed,Melissahaven,Nicole Medina,2,515.31,After Start Date,0,0
2806,Stephany,Jenkins,2019-11-30,,Production Technician II,Rebecca Stanley,stephany.jenkins@bilearner.com,WBL,Active,Full-Time,Zone A,Part-Time,Unk,,Production,Catv,1962-06-22,MA,Supervisor,Female,47920,Asian,Divorced,Fully Meets,2,1,0,0,0,0,Active,2411,6.6,2023-07-15,Master's Degree,1,55816.25,"Engineer, communications",In Review,2023-04-14,1,3,1,Low Engagement,2023-05-27,Communication Skills,Internal,Incomplete,Lake Andreaville,Zachary Jackson,5,290.8,After Start Date,0,0
2807,Brian,Kelly,2021-07-06,2023-01-07,Production Technician II,Scott Brown,brian.kelly@bilearner.com,BPC,Voluntarily Terminated,Part-Time,Zone A,Part-Time,Involuntary,Standard stuff girl site.,Production,Wireline Construction,1977-04-17,MA,Driver,Female,55399,White,Married,Fully Meets,2,0,1,1,1,0,Terminated,550,1.51,2023-07-12,High School,5,37132.88,"Geologist, wellsite",Applied,2023-01-13,3,2,4,Medium Engagement,2023-04-16,Customer Service,Internal,Passed,Montgomeryport,Antonio Kidd,4,977.46,After Start Date,0,0
2808,Keagan,Villa,2018-11-27,,Production Technician II,Sharon Fox,keagan.villa@bilearner.com,CCDR,Active,Part-Time,Zone B,Temporary,Unk,,Production,Billable Consultants,1993-12-25,MA,Engineer,Female,35224,Asian,Divorced,Fully Meets,4,1,0,0,0,0,Active,2779,7.61,2023-08-04,Bachelor's Degree,3,31261.41,Waste management officer,In Review,2023-03-13,5,2,4,High Engagement,2022-09-23,Communication Skills,External,Passed,East Connor,Susan Fowler,5,105.41,After Start Date,0,0
2809,Kendra,Foley,2023-01-30,,Production Technician I,Robert Powers,kendra.foley@bilearner.com,WBL,Active,Full-Time,Zone C,Part-Time,Unk,,Production,Splicing,1964-02-24,MA,Splicer,Male,39078,Hispanic,Single,Fully Meets,2,1,0,0,0,0,Active,1254,3.43,2023-05-21,Bachelor's Degree,19,92119.36,Volunteer coordinator,Interviewing,2023-02-13,1,1,5,Low Engagement,2022-12-21,Technical Skills,Internal,Failed,Jonesmouth,Patricia Hernandez,2,856.23,Before Start Date,0,0
2810,Jabari,Stanton,2022-11-17,2023-02-08,Production Technician I,Debra Phillips,jabari.stanton@bilearner.com,NEL,Active,Full-Time,Zone A,Part-Time,Resignation,Less boy reflect quickly health respond million.,Production,Field Operations,1959-04-10,MA,Laborer,Male,72285,Other,Married,Fully Meets,4,1,0,0,0,0,Active,83,0.23,2023-06-09,Bachelor's Degree,2,96815.43,Data processing manager,Interviewing,2023-07-13,2,5,5,Low Engagement,2023-04-05,Technical Skills,Internal,Incomplete,Lake Lisamouth,Michael Lyons,3,964.33,After Start Date,0,0
2811,Phoenix,Farley,2018-08-13,2020-05-28,Production Technician I,David Holt,phoenix.farley@bilearner.com,PL,Active,Part-Time,Zone A,Full-Time,Voluntary,Material owner together travel so conference.,Production,Field Operations,1996-01-04,MA,Laborer,Male,82960,Hispanic,Widowed,Fully Meets,2,1,0,0,0,0,Active,654,1.79,2023-05-17,Master's Degree,9,88988.36,Catering manager,Interviewing,2023-04-13,3,4,3,Medium Engagement,2022-11-04,Technical Skills,External,Completed,Robertview,Amanda Andersen,3,589.88,After Start Date,0,0
2812,Aurora,Bass,2021-07-02,2023-07-09,Production Technician I,Lisa Ingram,aurora.bass@bilearner.com,BPC,Terminated for Cause,Part-Time,Zone B,Temporary,Resignation,Now should knowledge the turn toward natural.,Production,General - Eng,1946-05-16,MA,Manager,Male,44272,White,Divorced,Fully Meets,4,0,1,1,0,1,Terminated,737,2.02,2023-08-02,Bachelor's Degree,6,95617.44,Paediatric nurse,Applied,2022-08-14,3,2,5,Medium Engagement,2022-11-25,Leadership Development,External,Incomplete,Flowerston,Dr. Natalie Pacheco,4,663.36,After Start Date,0,0
2813,Enrique,Parks,2022-06-28,,Production Technician I,Mr. Ryan Griffin,enrique.parks@bilearner.com,CCDR,Active,Contract,Zone B,Full-Time,Unk,,Production,Wireline Construction,1973-08-27,MA,Vp,Male,56124,Other,Single,Fully Meets,1,1,0,0,0,0,Active,1470,4.02,2023-07-29,Bachelor's Degree,11,51865.0,Broadcast presenter,Applied,2022-08-28,4,4,2,High Engagement,2023-04-20,Technical Skills,Internal,Completed,North Margaretstad,Steven Blair,2,249.88,After Start Date,0,0
2814,Kylie,Cox,2019-01-25,,Production Technician I,Michelle Woodard,kylie.cox@bilearner.com,SVG,Active,Part-Time,Zone A,Temporary,Unk,,Production,Field Operations,1975-09-28,MA,Technician,Male,19550,Hispanic,Single,Fully Meets,2,1,0,0,0,0,Active,2720,7.45,2023-06-21,Master's Degree,0,62822.4,Quarry manager,Rejected,2023-07-13,4,1,1,High Engagement,2023-07-31,Leadership Development,Internal,Passed,Mooreborough,Melissa Morgan,2,809.89,After Start Date,0,0
2815,Luke,Burke,2023-07-23,,Production Technician I,David Smith,luke.burke@bilearner.com,EW,Active,Contract,Zone C,Part-Time,Unk,,Production,Project Management - Con,1978-07-29,MA,Manager,Female,62651,Asian,Single,Fully Meets,4,1,0,0,0,0,Active,1080,2.96,2023-07-29,Master's Degree,17,72485.46,"Copywriter, advertising",Rejected,2022-09-22,2,5,3,Low Engagement,2023-05-10,Project Management,Internal,Completed,Dustinhaven,Priscilla Andrews,5,224.58,Before Start Date,0,0
2816,Ricardo,Mcdonald,2022-07-25,,Production Technician I,Jennifer Hernandez,ricardo.mcdonald@bilearner.com,MSC,Active,Full-Time,Zone C,Temporary,Unk,,Production,General - Con,1992-12-04,MA,Splicer,Female,15802,Black,Married,Fully Meets,5,1,0,0,0,0,Active,1443,3.95,2023-06-09,High School,5,50567.28,Fine artist,Offered,2023-07-13,4,2,4,High Engagement,2023-03-17,Project Management,External,Incomplete,North Mario,Robert May,3,251.78,After Start Date,0,0
2817,Camila,Hodges,2023-01-11,,Production Technician I,Theresa Davis,camila.hodges@bilearner.com,TNS,Active,Contract,Zone A,Part-Time,Unk,,Production,Field Operations,1998-09-12,MA,Laborer,Male,79678,White,Widowed,Fully Meets,4,1,0,0,0,0,Active,1273,3.49,2023-06-10,Master's Degree,8,71891.01,Financial trader,Interviewing,2022-08-12,4,1,5,High Engagement,2023-01-13,Technical Skills,External,Failed,Montoyaville,Charles Rubio,2,314.0,After Start Date,0,0
2818,Tripp,Sanders,2023-07-28,2023-07-30,Production Technician I,Dr. Wendy Lopez,tripp.sanders@bilearner.com,PYZ,Active,Part-Time,Zone B,Temporary,Involuntary,Traditional force look heart talk plan.,Production,Fielders,1964-01-19,MA,Engineer,Male,9992,Hispanic,Single,Exceeds,2,1,0,0,0,0,Active,2,0.01,2023-07-03,Bachelor's Degree,4,40151.47,Community education officer,Rejected,2023-06-21,4,3,3,High Engagement,2023-02-27,Technical Skills,External,Completed,South Annmouth,Edwin Brown,5,453.51,Before Start Date,0,0
2819,Davin,Wade,2023-05-06,,Production Technician I,Heidi Williams,davin.wade@bilearner.com,WBL,Active,Full-Time,Zone C,Part-Time,Unk,,Production,General - Con,2000-02-03,MA,Flagger,Male,74805,White,Widowed,Fully Meets,4,1,0,0,0,0,Active,1158,3.17,2023-06-13,High School,17,43618.66,Automotive engineer,Interviewing,2022-12-31,2,3,4,Low Engagement,2023-07-31,Leadership Development,Internal,Failed,North Rebecca,Lisa Hebert,2,595.4,After Start Date,0,0
